pistetunnus;sijainti;pvm;suunta;suuntaselite;kaista;jaottelu;ajoneuvoluokka;00_01;01_02;02_03;03_04;04_05;05_06;06_07;07_08;08_09;09_10;10_11;11_12;12_13;13_14;14_15;15_16;16_17;17_18;18_19;19_20;20_21;21_22;22_23;23_24;yhteensa
149;st101_Malmi;20220305;2;Tapiola;*;Ajoneuvoluokka;HA - PA;309;189;174;143;147;254;420;480;796;1209;1488;1858;2168;2207;2347;2367;2225;2076;1937;1499;1269;903;702;514;27681
149;st101_Malmi;20220306;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;298;208;200;150;115;151;242;299;469;835;1266;1619;1912;1929;2046;2107;1950;1903;1826;1463;1076;771;514;245;23594
149;st101_Malmi;20220306;2;Tapiola;*;Ajoneuvoluokka;HA - PA;295;227;205;141;144;219;323;325;493;841;1109;1513;1840;2099;2283;2417;2405;2418;2152;1808;1229;788;554;300;26128
149;st101_Malmi;20220307;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;131;93;64;55;99;373;1362;1972;2104;1563;1356;1398;1538;1676;2138;2907;2681;2142;1778;1494;1252;883;525;262;29846
149;st101_Malmi;20220307;2;Tapiola;*;Ajoneuvoluokka;HA - PA;178;84;96;81;146;635;2304;2583;2418;1715;1393;1503;1637;1733;1969;2683;2584;2220;1774;1510;1288;891;536;252;32213
149;st101_Malmi;20220308;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;136;85;60;47;100;349;1415;1974;2096;1490;1261;1309;1453;1660;2127;2443;2507;2245;1817;1486;1238;842;526;275;28941
149;st101_Malmi;20220308;2;Tapiola;*;Ajoneuvoluokka;HA - PA;142;88;55;63;118;641;2234;2462;2096;1802;1323;1402;1609;1638;2002;2564;2648;2072;1744;1471;1306;916;501;268;31165
149;st101_Malmi;20220309;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;159;94;65;64;104;358;1391;1987;2249;1467;1341;1472;1544;1725;2163;2863;2641;2323;1903;1558;1328;913;548;274;30534
149;st101_Malmi;20220309;2;Tapiola;*;Ajoneuvoluokka;HA - PA;184;103;58;71;122;636;2288;2600;2420;1823;1429;1636;1583;1830;2025;2706;2648;2187;1852;1589;1431;905;514;256;32896
149;st101_Malmi;20220310;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;156;98;70;65;98;359;1423;1975;2041;1489;1306;1484;1641;1800;2230;2974;2517;2269;1911;1560;1274;937;549;280;30506
149;st101_Malmi;20220310;2;Tapiola;*;Ajoneuvoluokka;HA - PA;174;83;64;66;140;657;2226;2631;2285;1706;1567;1572;1673;1849;2050;2710;2599;2216;1879;1453;1338;959;579;306;32782
149;st101_Malmi;20220311;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;158;94;74;73;107;361;1314;1820;1889;1499;1459;1628;1844;2099;2587;2767;2593;2251;1895;1450;1133;893;625;410;31023
149;st101_Malmi;20220311;2;Tapiola;*;Ajoneuvoluokka;HA - PA;172;95;78;73;138;623;2087;2373;2092;1655;1493;1673;1827;2039;2387;2763;2548;2183;1833;1469;1204;912;656;454;32827
149;st101_Malmi;20220312;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;256;195;149;135;139;216;351;570;860;1340;1656;1812;1924;2048;2040;2044;1896;1708;1530;1163;916;826;604;467;24845
149;st101_Malmi;20220312;2;Tapiola;*;Ajoneuvoluokka;HA - PA;315;210;156;131;129;233;428;476;742;1130;1435;1713;1991;2122;2141;2064;2072;2009;1796;1490;1153;901;708;466;26011
149;st101_Malmi;20220313;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;297;224;190;149;154;156;209;339;515;862;1218;1524;1741;1930;2044;1908;1795;1795;1638;1337;966;782;451;250;22474
149;st101_Malmi;20220313;2;Tapiola;*;Ajoneuvoluokka;HA - PA;322;204;197;157;163;171;300;312;441;838;1128;1391;1892;1983;2222;2291;2288;2258;2158;1691;1224;800;487;275;25193
149;st101_Malmi;20220314;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;161;89;69;62;80;364;1400;1880;2021;1470;1347;1389;1401;1613;1979;2593;2240;2131;1699;1445;1155;858;488;274;28208
149;st101_Malmi;20220314;2;Tapiola;*;Ajoneuvoluokka;HA - PA;169;103;82;71;129;643;2338;2526;2425;1709;1420;1522;1526;1637;2010;2623;2459;2097;1763;1481;1221;805;520;254;31533
149;st101_Malmi;20220315;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;153;76;43;52;94;366;1445;2001;2154;1513;1322;1458;1524;1617;2083;2858;2314;2267;1926;1492;1184;787;497;249;29475
149;st101_Malmi;20220315;2;Tapiola;*;Ajoneuvoluokka;HA - PA;137;65;71;54;126;639;2244;2697;2562;1753;1386;1516;1544;1731;1964;2655;2585;2206;1790;1556;1284;971;514;234;32284
149;st101_Malmi;20220316;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;173;77;55;58;90;365;1415;1991;2071;1467;1320;1404;1505;1690;2069;2877;2723;2251;1862;1548;1223;899;565;274;29972
149;st101_Malmi;20220316;2;Tapiola;*;Ajoneuvoluokka;HA - PA;142;90;67;71;131;657;2273;2602;2426;1736;1353;1528;1529;1644;2044;2697;2613;2204;1892;1632;1320;949;517;274;32391
149;st101_Malmi;20220317;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;150;100;60;58;96;383;1359;1961;2110;1562;1306;1470;1476;1662;2173;2818;2403;2218;1928;1518;1218;916;570;275;29790
149;st101_Malmi;20220317;2;Tapiola;*;Ajoneuvoluokka;HA - PA;156;95;84;86;149;635;2251;2527;2339;1730;1498;1505;1638;1783;1984;2671;2501;2249;1871;1511;1363;890;575;286;32377
149;st101_Malmi;20220318;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;164;66;63;56;92;390;1341;1837;1949;1563;1420;1560;1822;2064;2507;2989;2630;2256;1868;1346;1182;829;627;376;30997
149;st101_Malmi;20220318;2;Tapiola;*;Ajoneuvoluokka;HA - PA;139;95;67;93;137;632;2176;2401;2130;1592;1459;1622;1777;2188;2390;2744;2552;2160;1785;1485;1214;873;616;433;32760
149;st101_Malmi;20220319;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;250;176;145;120;149;199;375;524;911;1374;1706;1775;1861;2033;2028;2011;1912;1691;1465;1289;944;810;637;449;24834
149;st101_Malmi;20220319;2;Tapiola;*;Ajoneuvoluokka;HA - PA;285;198;140;125;140;242;449;535;708;1231;1556;1762;1967;2215;2222;1990;2033;1942;1804;1549;1217;894;688;503;26395
149;st101_Malmi;20220320;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;303;188;215;141;145;176;240;358;466;929;1276;1527;1847;1857;2007;1938;1890;1721;1662;1383;1058;775;470;262;22834
149;st101_Malmi;20220320;2;Tapiola;*;Ajoneuvoluokka;HA - PA;338;276;183;147;151;206;317;314;425;802;1214;1461;1766;2050;2296;2291;2247;2178;2224;1779;1247;878;512;272;25574
149;st101_Malmi;20220321;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;169;107;72;49;85;375;1435;1873;2067;1528;1300;1376;1482;1613;2043;2812;2419;2142;1827;1466;1222;878;513;260;29113
149;st101_Malmi;20220321;2;Tapiola;*;Ajoneuvoluokka;HA - PA;172;96;73;62;149;602;2328;2586;2479;1763;1386;1425;1518;1682;2010;2537;2501;2097;1844;1502;1301;809;555;249;31726
149;st101_Malmi;20220322;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;157;91;53;59;81;374;1461;2039;2109;1446;1297;1390;1586;1656;2072;2861;2656;2222;1829;1521;1188;858;500;245;29751
149;st101_Malmi;20220322;2;Tapiola;*;Ajoneuvoluokka;HA - PA;143;91;61;65;143;616;2365;2669;2462;1743;1398;1456;1640;1710;2041;2599;2569;1767;1777;1608;1303;889;501;248;31864
149;st101_Malmi;20220323;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;114;73;66;55;107;365;1436;1941;2098;1528;1373;1412;1502;1646;2109;2973;2710;2218;1856;1570;1253;895;545;280;30125
149;st101_Malmi;20220323;2;Tapiola;*;Ajoneuvoluokka;HA - PA;125;85;57;80;115;619;2353;2625;2455;1769;1392;1483;1587;1746;2043;2683;2707;2179;1883;1591;1345;896;553;247;32618
149;st101_Malmi;20220324;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;144;79;72;66;89;378;1431;1935;2030;1437;1258;1438;1556;1707;2312;2831;2624;2244;1846;1566;1205;893;566;262;29969
149;st101_Malmi;20220324;2;Tapiola;*;Ajoneuvoluokka;HA - PA;162;86;70;70;121;631;2329;2599;2428;1710;1450;1512;1684;1881;2040;2777;2530;2266;1831;1476;1394;917;590;294;32848
149;st101_Malmi;20220325;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;143;71;61;76;112;327;1349;1815;1797;1534;1517;1667;1747;2054;2610;2627;2658;2255;1908;1403;1157;838;650;433;30809
149;st101_Malmi;20220325;2;Tapiola;*;Ajoneuvoluokka;HA - PA;167;85;88;65;133;601;2196;2388;2111;1633;1439;1657;1762;2067;2374;2806;2458;2186;1826;1585;1229;924;689;413;32882
149;st101_Malmi;20220326;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;261;197;162;124;150;237;355;511;743;1247;1564;1697;1982;2004;2227;2034;1901;1743;1538;1262;978;825;609;472;24823
149;st101_Malmi;20220326;2;Tapiola;*;Ajoneuvoluokka;HA - PA;306;212;144;128;167;251;434;529;742;1129;1556;1754;1963;2164;2182;2103;2060;1856;1728;1508;1265;903;668;540;26292
149;st101_Malmi;20220327;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;345;214;177;;171;179;203;301;453;672;1004;1407;1666;1882;2102;2158;1947;1900;1697;1430;1063;795;500;269;22535
149;st101_Malmi;20220327;2;Tapiola;*;Ajoneuvoluokka;HA - PA;381;236;194;;190;214;330;274;411;657;990;1369;1682;2006;2287;2239;2268;2347;2146;1724;1324;869;572;309;25019
149;st101_Malmi;20220328;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;149;93;73;70;97;368;1289;1828;2026;1522;1266;1392;1553;1559;2111;2848;2516;2111;1747;1416;1237;803;537;269;28880
149;st101_Malmi;20220328;2;Tapiola;*;Ajoneuvoluokka;HA - PA;176;96;79;68;133;605;2166;2552;2430;1733;1397;1444;1610;1705;1892;2577;2496;2099;1772;1449;1308;856;519;274;31436
149;st101_Malmi;20220329;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;142;85;60;45;101;351;1422;1963;2138;1467;1294;1489;1532;1730;2180;2908;2589;2300;1838;1525;1234;908;536;295;30132
149;st101_Malmi;20220329;2;Tapiola;*;Ajoneuvoluokka;HA - PA;147;95;65;67;129;591;2285;2658;2523;1791;1449;1611;1661;1812;2005;2729;2577;2172;1757;1595;1346;971;584;292;32912
149;st101_Malmi;20220330;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;146;90;78;60;108;374;1448;1989;2160;1546;1445;1449;1558;1833;2205;2459;2460;2431;1913;1544;1318;1053;530;357;30554
149;st101_Malmi;20220330;2;Tapiola;*;Ajoneuvoluokka;HA - PA;146;84;101;83;134;638;2237;2716;2440;1674;1521;1648;1650;1789;2128;2693;2655;2195;1821;1567;1522;940;601;281;33264
149;st101_Malmi;20220331;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;178;88;76;71;99;373;1441;2033;2101;1579;1355;1536;1598;1793;2312;3011;2794;2310;1927;1608;1367;1042;628;361;31681
149;st101_Malmi;20220331;2;Tapiola;*;Ajoneuvoluokka;HA - PA;183;90;73;83;134;591;2203;2632;2482;1754;1518;1591;1769;1817;2116;2805;2584;2264;1898;1624;1456;1100;648;365;33780
149;st101_Malmi;20220401;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;187;99;82;65;115;358;1281;1651;1911;1569;1571;1630;1876;2082;2701;2969;2816;2218;1930;1468;1291;947;661;463;31941
149;st101_Malmi;20220401;2;Tapiola;*;Ajoneuvoluokka;HA - PA;210;101;84;74;153;636;2116;2448;2236;1726;1563;1709;1853;2051;2473;2744;2651;2200;1859;1684;1387;1062;756;488;34264
149;st101_Malmi;20220402;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;325;216;166;116;151;212;319;515;826;1307;1686;1854;2070;2078;2167;2076;2023;1814;1560;1289;997;803;650;442;25662
149;st101_Malmi;20220402;2;Tapiola;*;Ajoneuvoluokka;HA - PA;325;211;170;122;179;231;418;503;796;1217;1480;1820;2080;2251;2298;2214;2024;1995;1730;1528;1213;938;700;465;26908
149;st101_Malmi;20220403;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;325;243;185;160;117;172;212;343;456;790;1183;1525;1773;1907;2047;2175;1990;1853;1690;1408;1075;741;587;269;23226
149;st101_Malmi;20220403;2;Tapiola;*;Ajoneuvoluokka;HA - PA;323;233;183;149;155;182;268;295;422;834;1102;1411;1850;2076;2214;2239;2288;2191;2044;1749;1200;901;544;329;25182
149;st101_Malmi;20220404;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;160;72;74;58;100;360;1443;2005;2115;1546;1327;1389;1484;1715;2144;2564;2469;2108;1702;1410;1130;807;543;261;28986
149;st101_Malmi;20220404;2;Tapiola;*;Ajoneuvoluokka;HA - PA;165;99;92;71;144;619;2243;2682;2552;1772;1406;1535;1623;1685;2005;2607;2584;2040;1724;1511;1164;815;532;281;31951
149;st101_Malmi;20220405;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;149;88;64;54;84;340;1427;1919;2077;1397;1245;1357;1416;1554;2056;2656;2398;2056;1704;1369;1081;921;541;277;28230
149;st101_Malmi;20220405;2;Tapiola;*;Ajoneuvoluokka;HA - PA;166;93;68;60;122;572;2173;2641;2578;1628;1329;1462;1527;1629;1973;2222;1505;1922;1590;1371;1121;874;571;284;29481
149;st101_Malmi;20220406;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;158;102;78;70;90;354;1391;1993;2118;1500;1260;1442;1504;1610;2165;2643;2830;2410;1847;1510;1287;1020;579;299;30260
149;st101_Malmi;20220406;2;Tapiola;*;Ajoneuvoluokka;HA - PA;188;109;75;79;135;582;2241;2542;2473;1720;1504;1562;1695;1808;2100;2654;2656;2223;1798;1611;1340;913;601;330;32939
149;st101_Malmi;20220407;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;176;98;88;71;110;367;1451;1910;2074;1507;1262;1460;1572;1683;2243;2698;2451;2333;1906;1601;1287;1025;531;287;30191
149;st101_Malmi;20220407;2;Tapiola;*;Ajoneuvoluokka;HA - PA;189;104;73;60;132;603;2283;2616;2362;1727;1400;1556;1731;1841;2109;2772;2618;2237;1805;1545;1236;939;600;331;32869
149;st101_Malmi;20220408;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;178;95;78;61;115;385;1322;1805;1875;1472;1399;1604;1767;2062;2552;2230;2421;2198;1835;1484;1209;911;641;454;30153
149;st101_Malmi;20220408;2;Tapiola;*;Ajoneuvoluokka;HA - PA;168;87;92;66;168;590;2158;2354;2129;1674;1434;1603;1705;2089;2416;2806;2624;2146;1759;1464;1233;987;717;497;32966
149;st101_Malmi;20220409;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;305;189;142;133;151;191;368;540;760;1260;1572;1701;1932;1993;2216;2098;1898;1654;1475;1338;1032;859;667;501;24975
149;st101_Malmi;20220409;2;Tapiola;*;Ajoneuvoluokka;HA - PA;330;228;170;125;155;243;467;517;680;1161;1503;1771;1934;2138;2214;2080;2004;1894;1702;1463;1246;954;708;531;26218
149;st101_Malmi;20220410;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;355;237;177;140;118;180;223;272;442;799;1153;1471;1747;1928;1971;2022;1998;1871;1664;1399;999;839;550;295;22850
149;st101_Malmi;20220410;2;Tapiola;*;Ajoneuvoluokka;HA - PA;389;224;213;141;137;196;268;293;523;752;1122;1353;1770;2026;2250;2201;2046;2099;2021;1593;1254;886;578;353;24688
149;st101_Malmi;20220411;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;177;97;88;60;91;394;1411;1929;2082;1590;1369;1388;1435;1651;2024;2690;2585;2199;1726;1502;1228;851;573;285;29425
149;st101_Malmi;20220411;2;Tapiola;*;Ajoneuvoluokka;HA - PA;197;110;92;69;135;609;2351;2510;2466;1813;1431;1533;1597;1644;2033;2544;2409;2154;1735;1597;1215;881;521;298;31944
149;st101_Malmi;20220412;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;149;95;67;54;106;360;1436;1957;2119;1604;1418;1504;1552;1663;2130;2713;2649;2321;1900;1522;1289;952;573;308;30441
149;st101_Malmi;20220412;2;Tapiola;*;Ajoneuvoluokka;HA - PA;161;114;86;66;142;604;2317;2647;2510;1809;1523;1565;1641;1771;2099;2657;2535;2315;1803;1560;1334;946;584;340;33129
149;st101_Malmi;20220413;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;187;116;79;55;112;374;1446;1995;2110;1703;1395;1514;1648;1811;2061;2018;2705;2409;1987;1632;1420;1035;601;285;30698
149;st101_Malmi;20220413;2;Tapiola;*;Ajoneuvoluokka;HA - PA;207;96;72;78;139;621;2249;2635;2462;1733;1566;1612;1701;1877;2197;2706;2665;2166;1928;1598;1403;991;582;322;33606
149;st101_Malmi;20220414;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;190;117;100;61;116;370;1342;1760;1896;1613;1577;1748;2048;2358;2181;1883;1904;2216;2057;1517;1193;944;620;395;30206
149;st101_Malmi;20220414;2;Tapiola;*;Ajoneuvoluokka;HA - PA;199;123;97;76;155;582;2073;2305;2163;1618;1500;1705;1928;2182;2581;2643;2443;2084;1731;1519;1301;886;626;438;32958
149;st101_Malmi;20220415;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;227;170;126;88;111;155;319;454;700;1320;1774;1851;2004;2069;1953;1676;1624;1400;1284;1065;954;706;565;401;22996
149;st101_Malmi;20220415;2;Tapiola;*;Ajoneuvoluokka;HA - PA;291;192;148;109;113;191;425;438;532;880;1187;1398;1655;1766;1773;1739;1615;1482;1467;1297;1000;824;640;499;21661
149;st101_Malmi;20220416;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;275;226;165;126;130;164;238;340;519;985;1409;1612;1787;1765;1708;1658;1532;1354;1241;1093;953;752;616;410;21058
149;st101_Malmi;20220416;2;Tapiola;*;Ajoneuvoluokka;HA - PA;363;235;190;137;151;213;349;360;451;816;1123;1449;1703;1827;1854;1716;1668;1609;1532;1394;1051;870;607;543;22211
149;st101_Malmi;20220417;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;305;211;162;121;107;132;180;246;331;648;994;1288;1530;1571;1625;1567;1614;1487;1412;1205;1038;777;603;393;19547
149;st101_Malmi;20220417;2;Tapiola;*;Ajoneuvoluokka;HA - PA;352;262;173;151;128;181;261;270;291;581;920;1208;1562;1778;1899;1953;1873;1915;1897;1625;1398;1008;748;488;22922
149;st101_Malmi;20220418;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;277;186;122;78;79;134;217;273;371;686;1024;1256;1514;1666;1755;1767;1694;1642;1667;1430;1074;778;547;322;20559
149;st101_Malmi;20220418;2;Tapiola;*;Ajoneuvoluokka;HA - PA;313;205;126;87;99;145;387;305;349;738;982;1347;1724;2152;2350;2438;2300;2385;2349;1932;1505;905;594;399;26116
149;st101_Malmi;20220419;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;174;116;57;62;95;392;1440;1650;1763;1574;1399;1434;1448;1585;2071;2651;2557;2115;1826;1487;1326;867;598;280;28967
149;st101_Malmi;20220419;2;Tapiola;*;Ajoneuvoluokka;HA - PA;214;140;78;77;128;625;2362;2674;2557;1744;1459;1604;1672;1732;2099;2704;2578;2021;1852;1691;1439;971;603;310;33334
149;st101_Malmi;20220420;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;158;100;78;72;98;371;1517;2006;2035;1597;1353;1412;1420;1685;2048;2675;2611;2267;1813;1471;1332;987;620;290;30016
149;st101_Malmi;20220420;2;Tapiola;*;Ajoneuvoluokka;HA - PA;180;115;82;76;128;619;2311;2556;2599;1773;1502;1474;1684;1749;2153;2636;2587;2155;1951;1697;1424;908;660;320;33339
149;st101_Malmi;20220421;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;166;114;95;57;103;392;1465;1957;2055;1591;1429;1490;1553;1740;2222;2628;2490;2209;1850;1642;1432;1028;647;312;30667
149;st101_Malmi;20220421;2;Tapiola;*;Ajoneuvoluokka;HA - PA;165;94;86;67;133;662;2292;2565;2592;1742;1449;1600;1711;1912;2134;2695;2648;2335;1970;1750;1547;986;622;344;34101
149;st101_Malmi;20220422;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;188;108;82;71;100;390;1413;1914;1950;1496;1466;1640;1707;1947;2437;2734;2530;2131;1868;1491;1355;909;760;482;31169
149;st101_Malmi;20220422;2;Tapiola;*;Ajoneuvoluokka;HA - PA;212;117;80;83;137;644;2193;2485;2194;1743;1457;1620;1932;2015;2418;2784;2483;2156;1874;1579;1394;956;786;489;33831
149;st101_Malmi;20220423;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;297;226;147;122;135;214;359;589;893;1429;1714;1859;1980;1978;2036;2006;1865;1623;1480;1191;1164;821;744;512;25384
149;st101_Malmi;20220423;2;Tapiola;*;Ajoneuvoluokka;HA - PA;432;201;171;111;151;231;454;574;872;1352;1497;1766;1953;2214;2178;2214;1993;1857;1843;1471;1245;929;757;539;27005
149;st101_Malmi;20220424;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;363;288;208;134;144;168;190;304;616;954;1244;1634;1755;1993;2076;1986;2009;1889;1776;1451;1169;807;573;316;24047
149;st101_Malmi;20220424;2;Tapiola;*;Ajoneuvoluokka;HA - PA;419;303;178;142;152;210;254;332;500;849;1274;1555;1979;2192;2253;2358;2389;2110;2221;1792;1480;952;681;342;26917
149;st101_Malmi;20220425;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;205;116;93;50;100;380;1493;2081;2051;1643;1358;1488;1535;1762;2191;2909;2555;2115;1771;1493;1342;879;647;296;30553
149;st101_Malmi;20220425;2;Tapiola;*;Ajoneuvoluokka;HA - PA;265;128;72;77;155;669;2330;2643;2537;1857;1587;1598;1614;1789;2067;2691;2488;2245;1842;1660;1420;881;612;311;33538
149;st101_Malmi;20220426;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;185;98;71;55;96;370;1589;2150;2245;1604;1398;1607;1593;1750;2187;2924;2767;2448;2014;1716;1357;946;582;313;32065
149;st101_Malmi;20220426;2;Tapiola;*;Ajoneuvoluokka;HA - PA;210;128;72;64;140;664;2359;2704;2679;1861;1616;1643;1707;1881;2173;2771;2797;2451;1953;1776;1440;936;639;274;34938
149;st101_Malmi;20220427;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;199;123;79;56;110;375;1563;2096;2355;1621;1393;1559;1664;1785;2206;2828;2785;2512;1959;1713;1479;1056;639;292;32447
149;st101_Malmi;20220427;2;Tapiola;*;Ajoneuvoluokka;HA - PA;236;105;91;67;139;700;2464;2710;2641;1960;1584;1620;1764;1934;2245;2944;2828;2386;2070;1787;1525;990;679;333;35802
149;st101_Malmi;20220428;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;179;127;89;74;108;397;1463;2129;2192;1633;1454;1417;1703;1876;2392;2966;2533;2587;2101;1641;1531;1004;712;332;32640
149;st101_Malmi;20220428;2;Tapiola;*;Ajoneuvoluokka;HA - PA;232;129;98;91;128;680;2375;2720;2528;1880;1622;1651;1762;1946;2244;2864;2880;2417;2005;1699;1621;1060;713;377;35722
149;st101_Malmi;20220429;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;206;128;122;73;102;363;1386;1911;2062;1700;1513;1720;1926;2336;2779;2261;2729;2357;2007;1567;1353;981;772;540;32894
149;st101_Malmi;20220429;2;Tapiola;*;Ajoneuvoluokka;HA - PA;237;138;77;68;141;665;2240;2572;2293;1825;1656;1789;1941;2281;2590;2998;2778;2490;2022;1750;1505;1053;841;572;36522
149;st101_Malmi;20220430;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;356;225;186;115;144;212;351;425;664;1246;1450;1662;1766;1848;1935;1914;1743;1515;1333;1080;1017;781;683;528;23179
149;st101_Malmi;20220430;2;Tapiola;*;Ajoneuvoluokka;HA - PA;361;270;159;133;193;212;420;440;656;1047;1428;1718;1967;2036;2109;2095;1843;1639;1486;1305;1060;819;747;633;24776
149;st101_Malmi;20220501;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;417;342;209;174;181;190;245;294;327;549;853;1130;1374;1558;1625;1735;1647;1575;1546;1364;1048;757;527;341;20008
149;st101_Malmi;20220501;2;Tapiola;*;Ajoneuvoluokka;HA - PA;482;336;237;197;207;218;275;242;258;538;743;1146;1456;1781;1845;1944;1895;1952;1864;1517;1248;870;615;387;22253
149;st101_Malmi;20220502;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;251;150;110;81;120;455;1517;2012;2307;1649;1499;1471;1560;1762;2217;2900;2736;2465;2023;1751;1419;1038;699;350;32542
149;st101_Malmi;20220502;2;Tapiola;*;Ajoneuvoluokka;HA - PA;244;181;105;89;156;691;2394;2721;2638;1876;1708;1635;1694;1905;2142;2771;2699;2452;2059;1857;1624;1097;785;380;35903
149;st101_Malmi;20220503;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;194;119;104;93;96;414;1571;2064;1992;1512;1530;1531;1733;1747;2279;2516;2720;2627;2130;1788;1327;949;582;307;31925
149;st101_Malmi;20220503;2;Tapiola;*;Ajoneuvoluokka;HA - PA;239;116;104;85;159;677;2347;2786;2449;1885;1597;1763;1718;1828;2257;2704;2799;2445;2095;1734;1482;1041;655;348;35313
149;st101_Malmi;20220504;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;188;111;76;59;106;396;1575;2093;2152;1681;1392;1503;1534;1792;2141;2836;2753;2486;1905;1605;1442;1046;623;293;31788
149;st101_Malmi;20220504;2;Tapiola;*;Ajoneuvoluokka;HA - PA;213;128;80;62;138;660;2398;2668;2749;1866;1545;1570;1819;1860;2250;2795;2728;2363;2050;1851;1541;962;663;324;35283
149;st101_Malmi;20220505;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;181;110;76;61;112;385;1520;2019;2060;1629;1476;1583;1715;1847;2273;2963;2717;2465;2077;1612;1406;1019;688;315;32309
149;st101_Malmi;20220505;2;Tapiola;*;Ajoneuvoluokka;HA - PA;254;122;90;84;144;658;2310;2647;2325;1898;1579;1679;1805;1932;2212;2850;2658;2518;1949;1788;1599;1120;699;366;35286
149;st101_Malmi;20220506;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;192;124;90;59;102;389;1454;1753;1715;1553;1572;1637;1803;1997;2514;2697;2580;2323;1951;1553;1263;960;726;542;31549
149;st101_Malmi;20220506;2;Tapiola;*;Ajoneuvoluokka;HA - PA;232;120;87;73;159;610;2172;2370;2160;1725;1591;1633;1820;2039;2344;2597;2645;2362;2072;1661;1516;1104;803;602;34497
149;st101_Malmi;20220507;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;330;209;195;118;176;207;371;535;958;1393;1650;1942;2094;2265;2123;2194;1865;1848;1560;1191;969;882;728;470;26273
149;st101_Malmi;20220507;2;Tapiola;*;Ajoneuvoluokka;HA - PA;424;236;185;138;176;232;468;616;860;1263;1510;1801;2136;2255;2309;2358;2259;1934;1871;1474;1215;938;715;575;27948
149;st101_Malmi;20220508;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;310;220;190;142;144;137;220;324;467;863;1439;1888;2212;2256;2220;2399;2322;2204;2029;1766;1391;973;590;304;27010
