Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sademäärä (mm),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Näkyvyys (m),Tuulen nopeus (m/s)
2019,4,4,15:00,UTC,0,0,0,10.9,32140,1.9
2019,4,4,16:00,UTC,0,0,0,9.5,33870,1.7
2019,4,4,17:00,UTC,0,0,0,8.1,25950,1.7
2019,4,4,18:00,UTC,0,0,0,6.5,27130,0.9
2019,4,4,19:00,UTC,0,0,0,6.1,25720,0.8
2019,4,4,20:00,UTC,0,0,0,4.4,22040,0.6
2019,4,4,21:00,UTC,0,0,0,3.2,29150,1.2
2019,4,4,22:00,UTC,0,0,0,2.1,16940,1.1
2019,4,4,23:00,UTC,0,0,0,1.3,21440,2.1
2019,4,5,00:00,UTC,0,0,0,1.1,16630,2
2019,4,5,01:00,UTC,0,0,0,0.8,18480,2.2
2019,4,5,02:00,UTC,0,0,0,1.3,22250,2.1
2019,4,5,03:00,UTC,0,0,0,0.5,17920,2.5
2019,4,5,04:00,UTC,0,0,0,0.8,15530,2
2019,4,5,05:00,UTC,0,0,0,1.6,12800,1.6
2019,4,5,06:00,UTC,0,0,0,5.2,14540,1.6
2019,4,5,07:00,UTC,0,0,0,7.6,18310,1.7
2019,4,5,08:00,UTC,0,0,0,8.7,17340,1.7
2019,4,5,09:00,UTC,0,0,0,8.4,19170,2.9
2019,4,5,10:00,UTC,0,0,0,10.3,18040,2.3
2019,4,5,11:00,UTC,0,0,0,11.2,17860,2.3
2019,4,5,12:00,UTC,0,0,0,11.9,21980,2.7
2019,4,5,13:00,UTC,0,0,0,11.8,23150,3.5
2019,4,5,14:00,UTC,0,0,0,11.2,25110,3.2
2019,4,5,15:00,UTC,0,0,0,10.5,41330,3.9
2019,4,5,16:00,UTC,0,0,0,9.2,34650,3.8
2019,4,5,17:00,UTC,0,0,0,8.4,43230,4.6
2019,4,5,18:00,UTC,0,0,0,6.9,50000,4.5
2019,4,5,19:00,UTC,0,0,0,5.9,50000,4.6
2019,4,5,20:00,UTC,0,0,0,5.3,50000,3.7
2019,4,5,21:00,UTC,0,0,0,4.6,50000,2.7
2019,4,5,22:00,UTC,0,0,0,4.5,50000,3.4
2019,4,5,23:00,UTC,0,0,0,4.3,46710,3.4
2019,4,6,00:00,UTC,0,0,0,3.7,50000,3.3
2019,4,6,01:00,UTC,0,0,0,3.1,44460,3.1
2019,4,6,02:00,UTC,0,0,0,2.6,42500,3
2019,4,6,03:00,UTC,0,0,0,2.1,40400,2.5
2019,4,6,04:00,UTC,0,0,0,2.1,40060,2.9
2019,4,6,05:00,UTC,0,0,0,3.3,42040,3.2
2019,4,6,06:00,UTC,0,0,0,5.6,36530,2.4
2019,4,6,07:00,UTC,0,0,0,7.4,38910,3.6
2019,4,6,08:00,UTC,0,0,0,7.4,39110,3.7
2019,4,6,09:00,UTC,0,0,0,8.4,36470,4.3
2019,4,6,10:00,UTC,0,0,0,8.8,39400,3.5
2019,4,6,11:00,UTC,0,0,0,9,37680,3
2019,4,6,12:00,UTC,0,0,0,10,46110,4.3
2019,4,6,13:00,UTC,0,0,0,10.7,41870,4.9
2019,4,6,14:00,UTC,0,0,0,10,46880,6.7
2019,4,6,15:00,UTC,0,0,0,9.8,46980,6.1
2019,4,6,16:00,UTC,0,0,0,8.8,50000,4.8
2019,4,6,17:00,UTC,0,0,0,7.4,50000,4.8
2019,4,6,18:00,UTC,0,0,0,6.6,50000,3.9
2019,4,6,19:00,UTC,0,0,0,5.8,50000,3.7
2019,4,6,20:00,UTC,0,0,0,5.3,50000,3.5
2019,4,6,21:00,UTC,0,0,0,4.7,50000,2.7
2019,4,6,22:00,UTC,0,0,0,4.4,49590,3.4
2019,4,6,23:00,UTC,0,0,0,3.9,50000,3.7
2019,4,7,00:00,UTC,0,0,0,3.1,47540,2.4
2019,4,7,01:00,UTC,0,0,0,2.1,45930,2.4
2019,4,7,02:00,UTC,0,0,0,1,48190,1.8
2019,4,7,03:00,UTC,0,0,0,1.2,50000,3.2
2019,4,7,04:00,UTC,0,0,0,1.9,43100,2.6
2019,4,7,05:00,UTC,0,0,0,2.9,43650,3.1
2019,4,7,06:00,UTC,0,0,0,5.6,31150,2.8
2019,4,7,07:00,UTC,0,0,0,6.5,31670,2.8
2019,4,7,08:00,UTC,0,0,0,7.2,36490,3.2
2019,4,7,09:00,UTC,0,0,0,6.9,25940,3.5
2019,4,7,10:00,UTC,0,0,0,7.9,26570,3.9
2019,4,7,11:00,UTC,0,0,0,8.9,24810,4
2019,4,7,12:00,UTC,0,0,0,9.2,22860,3.5
2019,4,7,13:00,UTC,0,0,0,10.2,25900,2.7
2019,4,7,14:00,UTC,0,0,0,10.3,24210,3.6
2019,4,7,15:00,UTC,0,0,0,9.8,26690,3.3
2019,4,7,16:00,UTC,0,0,0,9.1,30620,2.5
2019,4,7,17:00,UTC,0,0,0,8.5,27570,5
2019,4,7,18:00,UTC,0,0,0,8.4,19260,7.5
2019,4,7,19:00,UTC,0,0,0,8.3,24250,3.5
2019,4,7,20:00,UTC,0,0,0,9.3,21160,4.2
2019,4,7,21:00,UTC,0,0,0,7.8,28360,3.6
2019,4,7,22:00,UTC,0,0,0,5.3,16120,5
2019,4,7,23:00,UTC,0,0,0,3.7,11260,3.7
2019,4,8,00:00,UTC,0,0,0,3.5,11990,4.8
2019,4,8,01:00,UTC,0,0,0,1.1,50000,4.9
2019,4,8,02:00,UTC,0,0,0,1.1,46880,3.7
2019,4,8,03:00,UTC,0,0,0,1.8,49450,2.2
2019,4,8,04:00,UTC,0,0,0,2.3,33300,3.3
2019,4,8,05:00,UTC,0,0,0,2.4,10390,5.2
2019,4,8,06:00,UTC,0,0,0,2.5,13550,5.3
2019,4,8,07:00,UTC,0,0,0,3.1,22640,4.7
2019,4,8,08:00,UTC,0,0,0,2.6,23010,3.7
2019,4,8,09:00,UTC,0,0,0,2.6,16220,4.1
2019,4,8,10:00,UTC,0,0,0,3.2,20890,4
2019,4,8,11:00,UTC,0.2,0.6,0,2.9,5830,4
2019,4,8,12:00,UTC,1.3,0.7,0,1.8,5290,3.6
2019,4,8,13:00,UTC,0,0,0,2.8,31700,1.8
2019,4,8,14:00,UTC,0,0,0,2.4,21060,2.5
2019,4,8,15:00,UTC,0,0,0,2.6,15030,2.6
2019,4,8,16:00,UTC,0.2,0.5,0,2,14830,1.6
2019,4,8,17:00,UTC,0.3,0.4,0,1.7,9050,1.4
2019,4,8,18:00,UTC,0.3,0.4,0,1.2,8400,0
2019,4,8,19:00,UTC,0.3,0,0,1.1,3610,2.5
2019,4,8,20:00,UTC,0,0,0,1.4,3600,2.2
2019,4,8,21:00,UTC,0.3,0.9,0,0.8,2890,2
2019,4,8,22:00,UTC,0.5,0,0,0.7,3720,2.7
2019,4,8,23:00,UTC,0.6,0,0,0.4,3210,2.6
2019,4,9,00:00,UTC,0.1,0,0,0.6,5110,1.5
2019,4,9,01:00,UTC,0,0,0,1,5320,3
2019,4,9,02:00,UTC,0,0,0,1,3740,2
2019,4,9,03:00,UTC,0,0,0,1.3,6730,1.2
2019,4,9,04:00,UTC,0,0,0,1.2,5140,1.2
2019,4,9,05:00,UTC,0,0,0,1.7,7410,2.1
2019,4,9,06:00,UTC,0,0,0,2.1,9190,2.2
2019,4,9,07:00,UTC,0.6,0.9,0,1.2,4450,2.5
2019,4,9,08:00,UTC,0.2,0,0,2,10640,2.9
2019,4,9,09:00,UTC,0,0,0,2.5,12620,3.3
2019,4,9,10:00,UTC,0,0,0,2.7,10270,3.4
2019,4,9,11:00,UTC,0.1,0,0,3.7,43140,3.4
2019,4,9,12:00,UTC,0,0,0,3.2,13400,3.5
2019,4,9,13:00,UTC,0.3,0,0,3,24890,2.1
2019,4,9,14:00,UTC,0.3,0,0,2.8,49440,1.8
2019,4,9,15:00,UTC,0,0,0,2.5,47060,2.8
2019,4,9,16:00,UTC,0,0,0,2.6,21580,3.8
2019,4,9,17:00,UTC,0,0,0,2.6,50000,2.7
2019,4,9,18:00,UTC,0,0,0,2.3,20970,4
2019,4,9,19:00,UTC,0.2,0.7,0,1.3,7800,5.5
2019,4,9,20:00,UTC,0.2,0,0,1,18560,5.5
2019,4,9,21:00,UTC,0,0,0,0.7,15430,6.1
2019,4,9,22:00,UTC,0,0,0,0.3,15660,5.8
2019,4,9,23:00,UTC,0,0,0,-0.1,20610,6
2019,4,10,00:00,UTC,0,0,0,-0.4,17480,6.1
2019,4,10,01:00,UTC,0,0,0,-0.8,36970,6.8
2019,4,10,02:00,UTC,0,0,0,-1,50000,6.9
2019,4,10,03:00,UTC,0,0,0,-1.2,50000,5.5
2019,4,10,04:00,UTC,0,0,0,-1.5,50000,5.4
2019,4,10,05:00,UTC,0,0,0,-1.3,50000,4.7
2019,4,10,06:00,UTC,0,0,0,-1,41620,5.6
2019,4,10,07:00,UTC,0,0,0,-1.2,6960,6.2
2019,4,10,08:00,UTC,0.1,0,0,-0.7,21570,5.2
2019,4,10,09:00,UTC,0,0,0,-0.6,50000,5.5
2019,4,10,10:00,UTC,0,0,0,-0.4,50000,5.8
2019,4,10,11:00,UTC,0,0,0,-0.3,44520,7.3
2019,4,10,12:00,UTC,0,0,0,0.1,34580,6.6
2019,4,10,13:00,UTC,0,0,0,0.5,25400,5
2019,4,10,14:00,UTC,0,0,0,-0.2,49320,5.7
2019,4,10,15:00,UTC,0,0,0,-0.1,48430,4.7
2019,4,10,16:00,UTC,0,0,0,-0.1,50000,5
2019,4,10,17:00,UTC,0,0,0,-0.4,38540,4.6
2019,4,10,18:00,UTC,0,0,0,-0.4,50000,2.9
2019,4,10,19:00,UTC,0,0,0,-0.5,32030,3.4
2019,4,10,20:00,UTC,0,0,0,-1,50000,4.3
2019,4,10,21:00,UTC,0,0,0,-1.7,50000,3
2019,4,10,22:00,UTC,0,0,0,-2.2,50000,2.9
2019,4,10,23:00,UTC,0,0,0,-2.7,50000,3.2
2019,4,11,00:00,UTC,0,0,0,-2.9,50000,3.4
2019,4,11,01:00,UTC,0,0,0,-2.8,50000,2.7
2019,4,11,02:00,UTC,0,0,0,-3.5,50000,3.4
2019,4,11,03:00,UTC,0,0,0,-3.7,50000,3.4
2019,4,11,04:00,UTC,0,0,0,-3.9,50000,2.8
2019,4,11,05:00,UTC,0,0,0,-2.6,50000,3.5
2019,4,11,06:00,UTC,0,0,0,-1.6,50000,2.7
2019,4,11,07:00,UTC,0,0,0,-0.4,42690,4.2
2019,4,11,08:00,UTC,0,0,0,0,50000,3.7
2019,4,11,09:00,UTC,0,0,0,0.5,50000,4.2
2019,4,11,10:00,UTC,0,0,0,1.2,50000,3.4
2019,4,11,11:00,UTC,0,0,0,1.7,50000,3.6
2019,4,11,12:00,UTC,0,0,0,2.7,49300,3
2019,4,11,13:00,UTC,0,0,0,3.4,50000,5.3
2019,4,11,14:00,UTC,0,0,0,3.7,46890,3
2019,4,11,15:00,UTC,0,0,0,2.1,48210,4.8
2019,4,11,16:00,UTC,0,0,0,1.6,50000,3.2
2019,4,11,17:00,UTC,0,0,0,0.8,50000,2.2
2019,4,11,18:00,UTC,0,0,0,0.2,50000,2.4
2019,4,11,19:00,UTC,0,0,0,-0.4,50000,1
2019,4,11,20:00,UTC,0,0,0,-0.7,50000,0.9
2019,4,11,21:00,UTC,0,0,0,-1.5,48030,2.2
2019,4,11,22:00,UTC,0,0,0,-1.6,46740,2.5
2019,4,11,23:00,UTC,0,0,0,-2.3,50000,2.8
2019,4,12,00:00,UTC,0,0,0,-2.7,50000,2.7
2019,4,12,01:00,UTC,0,0,0,-3,50000,2.9
2019,4,12,02:00,UTC,0,0,0,-3.7,50000,2.7
2019,4,12,03:00,UTC,0,0,0,-4.1,50000,2
2019,4,12,04:00,UTC,0,0,0,-3.2,50000,3
2019,4,12,05:00,UTC,0,0,0,-1.6,44220,2.2
2019,4,12,06:00,UTC,0,0,0,0.4,37220,2
2019,4,12,07:00,UTC,0,0,0,1.8,45060,2.7
2019,4,12,08:00,UTC,0,0,0,3.1,38890,2.9
2019,4,12,09:00,UTC,0,0,0,4,50000,3
2019,4,12,10:00,UTC,0,0,0,5.1,38560,3.9
2019,4,12,11:00,UTC,0,0,0,5.1,45670,3.5
2019,4,12,12:00,UTC,0,0,0,5.6,45970,3.2
2019,4,12,13:00,UTC,0,0,0,5.2,45850,4.1
2019,4,12,14:00,UTC,0,0,0,5.2,50000,3.5
2019,4,12,15:00,UTC,0,0,0,4.4,50000,3.7
2019,4,12,16:00,UTC,0,0,0,3.2,50000,2.2
2019,4,12,17:00,UTC,0,0,0,2.7,50000,1.6
2019,4,12,18:00,UTC,0,0,0,3.9,50000,3.3
2019,4,12,19:00,UTC,0,0,0,3.6,50000,4.5
2019,4,12,20:00,UTC,0,0,0,3.2,50000,3
2019,4,12,21:00,UTC,0,0,0,3,50000,2.4
2019,4,12,22:00,UTC,0,0,0,3.1,50000,2.2
2019,4,12,23:00,UTC,0,0,0,3,50000,2.6
2019,4,13,00:00,UTC,0,0,0,2.8,50000,2.4
2019,4,13,01:00,UTC,0,0,0,2,50000,2.6
2019,4,13,02:00,UTC,0,0,0,1.7,50000,3.2
2019,4,13,03:00,UTC,0,0,0,1.7,50000,3
2019,4,13,04:00,UTC,0,0,0,1.6,50000,1.9
2019,4,13,05:00,UTC,0,0,0,2,50000,1.9
2019,4,13,06:00,UTC,0,0,0,2.6,50000,1.6
2019,4,13,07:00,UTC,0,0,0,3.8,50000,2.7
2019,4,13,08:00,UTC,0,0,0,5.4,50000,2.8
2019,4,13,09:00,UTC,0,0,0,5.9,50000,5.2
2019,4,13,10:00,UTC,0,0,0,5.6,50000,3.3
2019,4,13,11:00,UTC,0,0,0,5.8,50000,1.2
2019,4,13,12:00,UTC,0,0,0,5.7,50000,4
2019,4,13,13:00,UTC,0,0,0,5.5,50000,2.2
2019,4,13,14:00,UTC,0,0,0,6,50000,2.3
2019,4,13,15:00,UTC,0,0,0,5.7,50000,1.9
2019,4,13,16:00,UTC,0,0,0,5.4,50000,0.5
2019,4,13,17:00,UTC,0,0,0,5.4,50000,1.5
2019,4,13,18:00,UTC,0,0,0,5.4,50000,2.3
2019,4,13,19:00,UTC,0,0,0,5.2,50000,3.7
2019,4,13,20:00,UTC,0,0,0,4.9,50000,3.4
2019,4,13,21:00,UTC,0,0,0,4.4,50000,3.1
2019,4,13,22:00,UTC,0,0,0,4.3,50000,3.2
2019,4,13,23:00,UTC,0,0,0,4.2,50000,2.5
2019,4,14,00:00,UTC,0,0,0,4,50000,1.8
2019,4,14,01:00,UTC,0,0,0,3.3,50000,1.8
2019,4,14,02:00,UTC,0,0,0,3.6,50000,2.3
2019,4,14,03:00,UTC,0,0,0,3,50000,2
2019,4,14,04:00,UTC,0,0,0,3,50000,1.7
2019,4,14,05:00,UTC,0,0,0,3.2,50000,1.7
2019,4,14,06:00,UTC,0,0,0,3.8,50000,2
2019,4,14,07:00,UTC,0,0,0,5,50000,0.7
2019,4,14,08:00,UTC,0,0,0,6.3,50000,1.6
2019,4,14,09:00,UTC,0,0,0,6.7,50000,2.4
2019,4,14,10:00,UTC,0,0,0,7,50000,3.1
2019,4,14,11:00,UTC,0,0,0,7,50000,3.7
2019,4,14,12:00,UTC,0,0,0,7.4,50000,4.6
2019,4,14,13:00,UTC,0,0,0,7.7,50000,2.4
2019,4,14,14:00,UTC,0,0,0,8.7,47940,3
2019,4,14,15:00,UTC,0,0,0,8.2,47720,3.6
2019,4,14,16:00,UTC,0,0,0,6.5,50000,1.3
2019,4,14,17:00,UTC,0,0,0,6.2,50000,2.2
2019,4,14,18:00,UTC,0,0,0,5.1,50000,2.2
2019,4,14,19:00,UTC,0,0,0,3.7,45750,2.2
2019,4,14,20:00,UTC,0,0,0,2.5,50000,1.8
2019,4,14,21:00,UTC,0,0,0,1.8,50000,2.3
2019,4,14,22:00,UTC,0,0,0,0,50000,2.1
2019,4,14,23:00,UTC,0,0,0,-0.2,50000,3.2
2019,4,15,00:00,UTC,0,0,0,0,50000,3.5
2019,4,15,01:00,UTC,0,0,0,-0.8,50000,3
2019,4,15,02:00,UTC,0,0,0,-1.5,50000,2.6
2019,4,15,03:00,UTC,0,0,0,-1.2,50000,3.2
2019,4,15,04:00,UTC,0,0,0,-0.8,50000,2.4
2019,4,15,05:00,UTC,0,0,0,1.7,43730,2.4
2019,4,15,06:00,UTC,0,0,0,3.9,32160,2.4
2019,4,15,07:00,UTC,0,0,0,6.1,45510,2.7
2019,4,15,08:00,UTC,0,0,0,7.5,44490,3.5
2019,4,15,09:00,UTC,0,0,0,8.7,43210,4.7
2019,4,15,10:00,UTC,0,0,0,9.5,36820,3.9
2019,4,15,11:00,UTC,0,0,0,9.1,43250,4.1
2019,4,15,12:00,UTC,0,0,0,9.6,42280,2.6
2019,4,15,13:00,UTC,0,0,0,10.1,38340,2.3
2019,4,15,14:00,UTC,0,0,0,10,42780,2.4
2019,4,15,15:00,UTC,0,0,0,8.9,46150,2.6
2019,4,15,16:00,UTC,0,0,0,9,50000,1.8
2019,4,15,17:00,UTC,0,0,0,7.2,50000,1.3
2019,4,15,18:00,UTC,0,0,0,5.2,50000,2.2
2019,4,15,19:00,UTC,0,0,0,5,50000,2.3
2019,4,15,20:00,UTC,0,0,0,3.7,50000,3.2
2019,4,15,21:00,UTC,0,0,0,3.4,50000,2.9
2019,4,15,22:00,UTC,0,0,0,2.4,50000,2.1
2019,4,15,23:00,UTC,0,0,0,2.2,50000,2.5
2019,4,16,00:00,UTC,0,0,0,1.6,50000,2.9
2019,4,16,01:00,UTC,0,0,0,1.1,50000,2.5
2019,4,16,02:00,UTC,0,0,0,0.8,50000,3
2019,4,16,03:00,UTC,0,0,0,0.3,50000,3.4
2019,4,16,04:00,UTC,0,0,0,1.6,50000,3.2
2019,4,16,05:00,UTC,0,0,0,4.6,33140,2.5
2019,4,16,06:00,UTC,0,0,0,6.8,37340,1.8
2019,4,16,07:00,UTC,0,0,0,9.9,30420,1.2
2019,4,16,08:00,UTC,0,0,0,11.2,40490,2.8
2019,4,16,09:00,UTC,0,0,0,12.3,46040,3.1
2019,4,16,10:00,UTC,0,0,0,13.1,34310,2.8
2019,4,16,11:00,UTC,0,0,0,12.2,39070,3.7
2019,4,16,12:00,UTC,0,0,0,11.7,38450,3.7
2019,4,16,13:00,UTC,0,0,0,12.3,40350,3.2
2019,4,16,14:00,UTC,0,0,0,12.4,46140,3.2
2019,4,16,15:00,UTC,0,0,0,12.2,38730,2
2019,4,16,16:00,UTC,0,0,0,10.9,50000,2.1
2019,4,16,17:00,UTC,0,0,0,9.4,50000,0.7
2019,4,16,18:00,UTC,0,0,0,8.3,50000,0.8
2019,4,16,19:00,UTC,0,0,0,6.7,47970,0.7
2019,4,16,20:00,UTC,0,0,0,5.4,50000,1.4
2019,4,16,21:00,UTC,0,0,0,4.3,49260,2.7
2019,4,16,22:00,UTC,0,0,0,3.6,35580,1.6
2019,4,16,23:00,UTC,0,0,0,4,49800,2.8
2019,4,17,00:00,UTC,0,0,0,3.7,46970,2.5
2019,4,17,01:00,UTC,0,0,0,2.2,45700,2.3
2019,4,17,02:00,UTC,0,0,0,1.2,42420,1.9
2019,4,17,03:00,UTC,0,0,0,0.1,40290,1.9
2019,4,17,04:00,UTC,0,0,0,0.6,24540,2
2019,4,17,05:00,UTC,0,0,0,4.7,32150,2
2019,4,17,06:00,UTC,0,0,0,7.5,28880,2.1
2019,4,17,07:00,UTC,0,0,0,9.8,36090,2.5
2019,4,17,08:00,UTC,0,0,0,11,25500,2.5
2019,4,17,09:00,UTC,0,0,0,11.1,29230,3.6
2019,4,17,10:00,UTC,0,0,0,11.6,29840,3.6
2019,4,17,11:00,UTC,0,0,0,11.9,31480,3.3
2019,4,17,12:00,UTC,0,0,0,12.3,41900,2.7
2019,4,17,13:00,UTC,0,0,0,11.7,31450,2.8
2019,4,17,14:00,UTC,0,0,0,12.6,27770,2.3
2019,4,17,15:00,UTC,0,0,0,11.6,31070,3.4
2019,4,17,16:00,UTC,0,0,0,11.1,41840,2.4
2019,4,17,17:00,UTC,0,0,0,9.3,44200,1.9
2019,4,17,18:00,UTC,0,0,0,7.2,42070,2.9
2019,4,17,19:00,UTC,0,0,0,6.4,40170,2.5
2019,4,17,20:00,UTC,0,0,0,6.3,37080,3.5
2019,4,17,21:00,UTC,0,0,0,5.9,43790,3.1
2019,4,17,22:00,UTC,0,0,0,4.3,30800,2.5
2019,4,17,23:00,UTC,0,0,0,3.8,26620,2.3
2019,4,18,00:00,UTC,0,0,0,5.1,43390,4.1
2019,4,18,01:00,UTC,0,0,0,4.5,49870,3
2019,4,18,02:00,UTC,0,0,0,4.3,50000,3
2019,4,18,03:00,UTC,0,0,0,3.9,50000,2.4
2019,4,18,04:00,UTC,0,0,0,4.6,50000,2.7
2019,4,18,05:00,UTC,0,0,0,7.1,37320,2.6
2019,4,18,06:00,UTC,0,0,0,10.1,26120,0.9
2019,4,18,07:00,UTC,0,0,0,12.4,27890,1.1
2019,4,18,08:00,UTC,0,0,0,15.1,29910,2
2019,4,18,09:00,UTC,0,0,0,15.4,28360,2.1
2019,4,18,10:00,UTC,0,0,0,16.2,25290,2.7
2019,4,18,11:00,UTC,0,0,0,14.7,41750,3.4
2019,4,18,12:00,UTC,0,0,0,13.2,37820,3.2
2019,4,18,13:00,UTC,0,0,0,15.2,38900,1.9
2019,4,18,14:00,UTC,0,0,0,15.6,42370,3.2
2019,4,18,15:00,UTC,0,0,0,14.5,38610,2.8
2019,4,18,16:00,UTC,0,0,0,13.9,50000,2.1
2019,4,18,17:00,UTC,0,0,0,11.8,50000,4.1
2019,4,18,18:00,UTC,0,0,0,11.5,50000,2.7
2019,4,18,19:00,UTC,0,0,0,8.4,46470,1.8
2019,4,18,20:00,UTC,0,0,0,6.6,50000,2
2019,4,18,21:00,UTC,0,0,0,5.4,50000,1.5
2019,4,18,22:00,UTC,0,0,0,4.5,43720,3.3
2019,4,18,23:00,UTC,0,0,0,4.3,44010,2.6
2019,4,19,00:00,UTC,0,0,0,4.7,50000,2.8
2019,4,19,01:00,UTC,0,0,0,5.3,50000,2.5
2019,4,19,02:00,UTC,0,0,0,7.3,50000,3
2019,4,19,03:00,UTC,0,0,0,6.6,50000,3
2019,4,19,04:00,UTC,0,0,0,6.1,50000,2.6
2019,4,19,05:00,UTC,0,0,0,8.9,49570,3.2
2019,4,19,06:00,UTC,0,0,0,11,50000,3.1
2019,4,19,07:00,UTC,0,0,0,12.6,44830,2.8
2019,4,19,08:00,UTC,0,0,0,15.1,40380,3.5
2019,4,19,09:00,UTC,0,0,0,15.8,43420,3.2
2019,4,19,10:00,UTC,0,0,0,16.6,44780,4
2019,4,19,11:00,UTC,0,0,0,16.9,40990,4.3
2019,4,19,12:00,UTC,0,0,0,16.4,41130,4.2
2019,4,19,13:00,UTC,0,0,0,17.4,43960,4.2
2019,4,19,14:00,UTC,0,0,0,17.2,44820,4.7
2019,4,19,15:00,UTC,0,0,0,17.2,43210,4.2
2019,4,19,16:00,UTC,0,0,0,15.2,39510,6.2
2019,4,19,17:00,UTC,0,0,0,14.7,50000,4.2
2019,4,19,18:00,UTC,0,0,0,13.6,50000,2.3
2019,4,19,19:00,UTC,0,0,0,12.7,33180,3.3
2019,4,19,20:00,UTC,0,0,0,11.1,50000,4
2019,4,19,21:00,UTC,0,0,0,10.4,50000,4
2019,4,19,22:00,UTC,0,0,0,9.7,50000,4
2019,4,19,23:00,UTC,0,0,0,9,50000,3.4
2019,4,20,00:00,UTC,0,0,0,7.7,50000,2.8
2019,4,20,01:00,UTC,0,0,0,7,50000,2.8
2019,4,20,02:00,UTC,0,0,0,6.2,50000,3.3
2019,4,20,03:00,UTC,0,0,0,4.9,50000,2.4
2019,4,20,04:00,UTC,0,0,0,5.9,45760,3.1
2019,4,20,05:00,UTC,0,0,0,6.9,44790,2.7
2019,4,20,06:00,UTC,0,0,0,8.7,39320,1.9
2019,4,20,07:00,UTC,0,0,0,11,50000,2.2
2019,4,20,08:00,UTC,0,0,0,12.2,39650,3.2
2019,4,20,09:00,UTC,0,0,0,12.6,40380,3.1
2019,4,20,10:00,UTC,0,0,0,12.2,47150,3.4
2019,4,20,11:00,UTC,0,0,0,12,45160,3.9
2019,4,20,12:00,UTC,0,0,0,11.9,50000,3.7
2019,4,20,13:00,UTC,0,0,0,11.5,50000,4.2
2019,4,20,14:00,UTC,0,0,0,11,50000,4
2019,4,20,15:00,UTC,0,0,0,10.6,50000,5.3
2019,4,20,16:00,UTC,0,0,0,10.4,50000,3.7
2019,4,20,17:00,UTC,0,0,0,9.8,50000,3.6
2019,4,20,18:00,UTC,0,0,0,9.1,49940,3
2019,4,20,19:00,UTC,0,0,0,7.8,46750,2.8
2019,4,20,20:00,UTC,0,0,0,7.3,49980,2.5
2019,4,20,21:00,UTC,0,0,0,6.6,47220,3.7
2019,4,20,22:00,UTC,0,0,0,5.6,50000,3.5
2019,4,20,23:00,UTC,0,0,0,5.3,46990,2.8
2019,4,21,00:00,UTC,0,0,0,5.1,50000,3.5
2019,4,21,01:00,UTC,0,0,0,4.8,50000,2.7
2019,4,21,02:00,UTC,0,0,0,4.4,50000,1.8
2019,4,21,03:00,UTC,0,0,0,4.2,39680,3.7
2019,4,21,04:00,UTC,0,0,0,4.8,25540,3.7
2019,4,21,05:00,UTC,0,0,0,5.9,34800,3.1
2019,4,21,06:00,UTC,0,0,0,6.6,33150,5.5
2019,4,21,07:00,UTC,0,0,0,7.3,34080,3.8
2019,4,21,08:00,UTC,0,0,0,8.3,42640,3
2019,4,21,09:00,UTC,0,0,0,8.3,32450,3.2
2019,4,21,10:00,UTC,0,0,0,8.3,36210,4.4
2019,4,21,11:00,UTC,0,0,0,8.9,31080,3.8
2019,4,21,12:00,UTC,0,0,0,8.5,29990,4.7
2019,4,21,13:00,UTC,0,0,0,8.9,35080,3
2019,4,21,14:00,UTC,0,0,0,9.8,38630,4.5
2019,4,21,15:00,UTC,0,0,0,8.6,43870,3.5
2019,4,21,16:00,UTC,0,0,0,8.4,42490,3
2019,4,21,17:00,UTC,0,0,0,7.3,50000,3.1
2019,4,21,18:00,UTC,0,0,0,6.2,47880,2
2019,4,21,19:00,UTC,0,0,0,5.3,35490,1.3
2019,4,21,20:00,UTC,0,0,0,4.9,35830,1.6
2019,4,21,21:00,UTC,0,0,0,4.8,40230,2.1
2019,4,21,22:00,UTC,0,0,0,5.1,35650,1.6
2019,4,21,23:00,UTC,0,0,0,4.6,26970,1.9
2019,4,22,00:00,UTC,0,0,0,5,26170,2.1
2019,4,22,01:00,UTC,0,0,0,5.3,24870,1.8
2019,4,22,02:00,UTC,0,0,0,6,32850,2.5
2019,4,22,03:00,UTC,0,0,0,6,40760,3
2019,4,22,04:00,UTC,0,0,0,7.4,49630,3
2019,4,22,05:00,UTC,0,0,0,8.8,40590,2.7
2019,4,22,06:00,UTC,0,0,0,9.6,40790,3.5
2019,4,22,07:00,UTC,0,0,0,8.8,42870,3.4
2019,4,22,08:00,UTC,0,0,0,11.3,31770,2.8
2019,4,22,09:00,UTC,0,0,0,11.3,40430,4.3
2019,4,22,10:00,UTC,0,0,0,12.9,43070,3.4
2019,4,22,11:00,UTC,0,0,0,13.2,35030,5.2
2019,4,22,12:00,UTC,0,0,0,15.3,42090,4.8
2019,4,22,13:00,UTC,0,0,0,16.2,33960,4.5
2019,4,22,14:00,UTC,0,0,0,15.5,35460,6.6
2019,4,22,15:00,UTC,0,0,0,14.2,45870,6.1
2019,4,22,16:00,UTC,0,0,0,14.7,42420,5.2
2019,4,22,17:00,UTC,0,0,0,13.9,50000,3.8
2019,4,22,18:00,UTC,0,0,0,11.7,49240,4.6
2019,4,22,19:00,UTC,0,0,0,10.8,50000,3.6
