pistetunnus;sijainti;pvm;suunta;suuntaselite;kaista;jaottelu;ajoneuvoluokka;00_01;01_02;02_03;03_04;04_05;05_06;06_07;07_08;08_09;09_10;10_11;11_12;12_13;13_14;14_15;15_16;16_17;17_18;18_19;19_20;20_21;21_22;22_23;23_24;yhteensa
154;vt4_Viikinmäki;20190505;1;Lahti;*;Ajoneuvoluokka;HA - PA;314;232;220;164;192;167;121;211;318;499;817;903;1061;1184;1198;1220;1278;1180;1161;1052;712;615;458;165;15442
154;vt4_Viikinmäki;20190505;2;Helsinki;*;Ajoneuvoluokka;HA - PA;265;150;173;125;110;159;312;346;420;726;852;894;1145;1252;1308;1440;1411;1381;1240;1048;778;488;305;137;16465
154;vt4_Viikinmäki;20190506;1;Lahti;*;Ajoneuvoluokka;HA - PA;198;160;72;41;73;182;508;972;1010;923;973;993;1100;1402;1823;3035;3043;2266;1454;1180;1000;783;440;173;23804
154;vt4_Viikinmäki;20190506;2;Helsinki;*;Ajoneuvoluokka;HA - PA;88;43;43;57;159;746;2587;3011;3148;1845;1100;1157;1173;1094;1102;1244;1502;1227;961;811;781;470;298;122;24769
154;vt4_Viikinmäki;20190507;1;Lahti;*;Ajoneuvoluokka;HA - PA;135;87;60;55;74;182;499;951;997;939;1012;1037;1130;1355;1969;3102;3106;2290;1436;1242;1186;797;462;178;24281
154;vt4_Viikinmäki;20190507;2;Helsinki;*;Ajoneuvoluokka;HA - PA;81;60;39;53;148;767;2767;3274;3135;1674;1196;1205;1235;1073;1151;1305;1601;1518;1003;879;789;551;277;127;25908
154;vt4_Viikinmäki;20190508;1;Lahti;*;Ajoneuvoluokka;HA - PA;151;103;60;50;77;189;518;961;1073;884;986;1032;1179;1360;1939;3086;3035;2326;1518;1345;1192;879;488;213;24644
154;vt4_Viikinmäki;20190508;2;Helsinki;*;Ajoneuvoluokka;HA - PA;81;55;48;60;134;781;2695;3213;3049;1768;1226;1232;1234;1180;1168;1333;1511;1417;1078;917;823;512;323;139;25977
154;vt4_Viikinmäki;20190509;1;Lahti;*;Ajoneuvoluokka;HA - PA;159;105;93;71;83;201;493;890;1057;957;1036;1104;1160;1382;2069;3072;2968;2326;1551;1256;1089;938;619;206;24885
154;vt4_Viikinmäki;20190509;2;Helsinki;*;Ajoneuvoluokka;HA - PA;116;76;51;74;148;765;2652;3104;2488;1842;1294;1238;1302;1230;1178;1326;1619;1302;1077;928;881;631;325;164;25811
154;vt4_Viikinmäki;20190510;1;Lahti;*;Ajoneuvoluokka;HA - PA;182;115;108;88;97;172;468;866;980;905;1042;1258;1441;1751;2314;2994;2962;2290;1430;1070;910;832;696;431;25402
154;vt4_Viikinmäki;20190510;2;Helsinki;*;Ajoneuvoluokka;HA - PA;110;70;77;79;140;751;2641;2735;2528;1716;1271;1193;1357;1314;1344;1464;1542;1349;1177;1012;800;578;422;275;25945
154;vt4_Viikinmäki;20190511;1;Lahti;*;Ajoneuvoluokka;HA - PA;369;272;204;166;177;163;159;301;467;813;996;1106;1207;1252;1337;1456;1476;1176;933;844;771;643;539;379;17206
154;vt4_Viikinmäki;20190511;2;Helsinki;*;Ajoneuvoluokka;HA - PA;238;176;152;134;133;239;500;500;836;1048;1042;1284;1360;1349;1261;1313;1161;1123;1083;844;653;457;332;260;17478
154;vt4_Viikinmäki;20190512;1;Lahti;*;Ajoneuvoluokka;HA - PA;387;235;200;132;180;133;116;221;298;504;943;1100;1213;1444;1424;1386;1412;1245;1289;1223;933;739;470;193;17420
154;vt4_Viikinmäki;20190512;2;Helsinki;*;Ajoneuvoluokka;HA - PA;269;169;143;105;105;163;306;287;495;646;850;1138;1340;1429;1656;1604;1558;1837;1939;1602;1231;715;380;207;20174
154;vt4_Viikinmäki;20190513;1;Lahti;*;Ajoneuvoluokka;HA - PA;217;157;71;43;76;172;494;950;982;886;1093;1043;1099;1352;1831;2941;3110;2130;1294;1085;1042;724;408;204;23404
154;vt4_Viikinmäki;20190513;2;Helsinki;*;Ajoneuvoluokka;HA - PA;104;53;59;56;167;711;2635;3047;2905;1663;1178;1170;1256;1046;1123;1263;1541;1126;897;784;777;494;258;149;24462
154;vt4_Viikinmäki;20190514;1;Lahti;*;Ajoneuvoluokka;HA - PA;174;78;67;61;82;159;498;914;1004;953;1019;1085;1100;1318;1985;3045;3125;2236;1513;1216;1048;883;518;217;24298
154;vt4_Viikinmäki;20190514;2;Helsinki;*;Ajoneuvoluokka;HA - PA;90;51;41;48;150;760;2723;3040;3129;1836;1198;1202;1189;1178;1119;1253;1529;1315;1003;878;817;563;312;128;25552
154;vt4_Viikinmäki;20190515;1;Lahti;*;Ajoneuvoluokka;HA - PA;153;115;78;73;74;165;495;961;1091;948;988;1075;1193;1347;1949;3082;2967;2138;1501;1271;1162;1057;466;236;24585
154;vt4_Viikinmäki;20190515;2;Helsinki;*;Ajoneuvoluokka;HA - PA;84;79;46;52;167;795;2632;3060;2983;1725;1285;1255;1229;1188;1180;1312;1571;1359;1139;927;834;546;320;177;25945
154;vt4_Viikinmäki;20190516;1;Lahti;*;Ajoneuvoluokka;HA - PA;166;103;76;82;77;170;513;858;1009;885;1069;1076;1207;1410;2045;3020;3051;2156;1556;1191;1177;1025;497;295;24714
154;vt4_Viikinmäki;20190516;2;Helsinki;*;Ajoneuvoluokka;HA - PA;105;73;53;67;176;798;2624;2896;2938;1776;1229;1200;1176;1131;1224;1423;1909;1590;1125;951;851;559;336;182;26392
154;vt4_Viikinmäki;20190517;1;Lahti;*;Ajoneuvoluokka;HA - PA;210;111;128;80;91;169;521;919;1027;956;1090;1263;1466;1773;2422;3108;2970;2130;1444;1095;915;965;596;374;25823
154;vt4_Viikinmäki;20190517;2;Helsinki;*;Ajoneuvoluokka;HA - PA;138;81;73;81;156;781;2589;2590;2582;1605;1211;1254;1280;1288;1311;1504;1471;1300;1114;956;837;618;421;326;25567
154;vt4_Viikinmäki;20190518;1;Lahti;*;Ajoneuvoluokka;HA - PA;420;258;226;195;212;128;195;330;545;796;1059;1032;1012;1122;1252;1356;1333;1102;955;898;927;807;600;420;17180
154;vt4_Viikinmäki;20190518;2;Helsinki;*;Ajoneuvoluokka;HA - PA;236;219;158;134;140;241;554;533;1055;1241;1209;1215;1325;1372;1217;1155;1062;1064;1020;854;748;578;400;341;18071
154;vt4_Viikinmäki;20190519;1;Lahti;*;Ajoneuvoluokka;HA - PA;374;313;283;247;204;150;148;216;270;475;795;879;952;1233;1141;1273;1260;1162;1144;1071;790;656;413;214;15663
154;vt4_Viikinmäki;20190519;2;Helsinki;*;Ajoneuvoluokka;HA - PA;283;258;203;171;174;167;309;313;428;816;848;1005;1181;1169;1267;1343;1387;1504;1409;1258;1139;710;370;217;17929
154;vt4_Viikinmäki;20190520;1;Lahti;*;Ajoneuvoluokka;HA - PA;220;203;74;55;58;187;520;966;1045;864;1047;1000;1091;1311;1832;2856;2961;2098;1389;1210;1025;780;457;204;23453
154;vt4_Viikinmäki;20190520;2;Helsinki;*;Ajoneuvoluokka;HA - PA;141;61;58;65;146;775;2488;2968;3022;1706;1176;1171;1189;1122;1190;1236;1477;1246;1003;905;812;512;284;133;24886
154;vt4_Viikinmäki;20190521;1;Lahti;*;Ajoneuvoluokka;HA - PA;153;100;78;57;60;191;505;932;984;864;1046;1083;1144;1335;1798;2965;2914;2060;1501;1209;1170;854;467;204;23674
154;vt4_Viikinmäki;20190521;2;Helsinki;*;Ajoneuvoluokka;HA - PA;86;49;44;59;155;781;2662;2958;3131;1734;1190;1179;1169;1130;1051;1258;1492;1235;1007;917;781;579;337;154;25138
154;vt4_Viikinmäki;20190522;1;Lahti;*;Ajoneuvoluokka;HA - PA;168;104;100;74;77;186;528;965;1041;909;941;1036;1152;1343;1983;2871;2871;2208;1591;1135;1159;908;511;250;24111
154;vt4_Viikinmäki;20190522;2;Helsinki;*;Ajoneuvoluokka;HA - PA;94;64;58;63;157;819;2698;3091;2772;1773;1237;1202;1168;1120;1129;1360;1548;1342;1036;937;851;602;342;177;25640
154;vt4_Viikinmäki;20190523;1;Lahti;*;Ajoneuvoluokka;HA - PA;178;108;70;57;84;199;524;943;1013;898;1013;1094;1275;1303;2033;2923;2966;2305;1442;1288;1049;796;398;297;24256
154;vt4_Viikinmäki;20190523;2;Helsinki;*;Ajoneuvoluokka;HA - PA;101;76;46;72;168;830;2700;3070;2774;1779;1263;1264;1241;1128;1204;1333;1552;1315;1036;962;853;526;309;175;25777
154;vt4_Viikinmäki;20190524;1;Lahti;*;Ajoneuvoluokka;HA - PA;209;154;92;92;105;182;504;889;995;892;1037;1214;1277;1649;2344;3086;2900;2048;1456;1098;912;877;974;404;25390
154;vt4_Viikinmäki;20190524;2;Helsinki;*;Ajoneuvoluokka;HA - PA;139;88;75;94;173;816;2651;2635;2486;1620;1128;1257;1284;1326;1365;1413;1560;1521;1319;994;842;622;392;303;26103
154;vt4_Viikinmäki;20190525;1;Lahti;*;Ajoneuvoluokka;HA - PA;395;305;226;193;176;146;176;344;460;690;953;1068;1114;1232;1353;1530;1414;961;874;991;776;626;645;455;17103
154;vt4_Viikinmäki;20190525;2;Helsinki;*;Ajoneuvoluokka;HA - PA;234;211;193;158;147;226;548;572;813;1097;1134;1288;1441;1406;1350;1359;1065;901;806;931;686;516;425;357;17864
154;vt4_Viikinmäki;20190526;1;Lahti;*;Ajoneuvoluokka;HA - PA;389;281;237;220;195;155;156;227;304;470;775;913;1012;1284;1191;1285;1208;1076;1125;974;884;593;337;170;15461
154;vt4_Viikinmäki;20190526;2;Helsinki;*;Ajoneuvoluokka;HA - PA;291;219;195;160;158;217;319;353;529;768;893;1020;1084;1301;1478;1426;1364;1528;1330;1109;949;473;199;305;17668
154;vt4_Viikinmäki;20190527;1;Lahti;*;Ajoneuvoluokka;HA - PA;390;534;354;230;151;177;532;921;1092;879;1028;1074;1199;1419;1826;2920;2998;2117;1431;1070;1033;1087;679;373;25514
154;vt4_Viikinmäki;20190527;2;Helsinki;*;Ajoneuvoluokka;HA - PA;696;209;143;150;204;755;2504;3013;3180;1876;1235;1214;1178;1088;1175;1354;1626;1507;1245;915;778;570;300;180;27095
154;vt4_Viikinmäki;20190528;1;Lahti;*;Ajoneuvoluokka;HA - PA;226;150;119;115;115;179;517;937;1038;947;1088;1248;1181;1405;1898;3054;2967;2284;1556;1251;1104;785;396;199;24759
154;vt4_Viikinmäki;20190528;2;Helsinki;*;Ajoneuvoluokka;HA - PA;127;68;87;111;182;778;2520;3034;3098;1925;1239;1299;1207;1154;1173;1334;1505;1229;991;914;879;593;293;134;25874
154;vt4_Viikinmäki;20190529;1;Lahti;*;Ajoneuvoluokka;HA - PA;156;105;79;58;62;154;492;914;1083;905;1116;1275;1283;1681;2172;3050;3061;2623;1683;1304;1141;865;563;323;26148
154;vt4_Viikinmäki;20190529;2;Helsinki;*;Ajoneuvoluokka;HA - PA;103;57;58;74;137;756;2466;3045;3075;1863;1293;1321;1396;1286;1267;1353;1464;1355;1126;1009;886;673;388;251;26702
154;vt4_Viikinmäki;20190530;1;Lahti;*;Ajoneuvoluokka;HA - PA;302;215;178;144;147;141;259;333;518;778;1008;1146;1110;1243;1291;1453;1268;1124;1032;950;880;655;413;221;16809
154;vt4_Viikinmäki;20190530;2;Helsinki;*;Ajoneuvoluokka;HA - PA;213;190;136;130;128;323;1016;630;798;876;803;1022;1025;1148;1135;1129;1113;1109;1084;998;878;606;316;198;17004
154;vt4_Viikinmäki;20190531;1;Lahti;*;Ajoneuvoluokka;HA - PA;178;96;77;80;87;137;392;724;839;762;964;1229;1323;1520;1899;2384;2041;1531;1233;1059;907;755;575;345;21137
154;vt4_Viikinmäki;20190531;2;Helsinki;*;Ajoneuvoluokka;HA - PA;110;69;65;85;153;584;1962;1928;1990;1449;1237;1301;1340;1247;1268;1413;1313;1137;1048;998;874;619;425;302;22917
154;vt4_Viikinmäki;20190601;1;Lahti;*;Ajoneuvoluokka;HA - PA;310;237;173;147;120;124;201;380;526;652;957;1132;1152;1412;1429;1308;1327;1287;1084;917;809;657;485;467;17293
154;vt4_Viikinmäki;20190601;2;Helsinki;*;Ajoneuvoluokka;HA - PA;233;170;103;101;123;228;514;641;802;877;933;1139;1368;1601;1541;1323;1194;1284;1143;1162;914;625;449;357;18825
154;vt4_Viikinmäki;20190602;1;Lahti;*;Ajoneuvoluokka;HA - PA;495;335;233;228;223;161;156;176;244;405;768;797;1035;1227;1176;1233;1249;1107;1130;1046;693;675;487;211;15490
154;vt4_Viikinmäki;20190602;2;Helsinki;*;Ajoneuvoluokka;HA - PA;332;234;217;176;141;202;335;387;440;647;720;901;1117;1390;1437;1539;1392;1585;1399;1279;1007;674;418;195;18164
154;vt4_Viikinmäki;20190603;1;Lahti;*;Ajoneuvoluokka;HA - PA;146;188;82;77;152;197;549;904;991;957;1114;1130;1082;1411;1913;2951;2873;2414;1499;1244;1090;836;578;205;24583
154;vt4_Viikinmäki;20190603;2;Helsinki;*;Ajoneuvoluokka;HA - PA;124;73;61;84;163;786;2547;2912;3014;1803;1314;1259;1245;1133;1167;1360;1430;1264;1044;884;884;580;330;165;25626
154;vt4_Viikinmäki;20190604;1;Lahti;*;Ajoneuvoluokka;HA - PA;168;104;79;56;85;164;530;940;1049;1026;1136;1195;1208;1337;1874;2921;2973;2351;1518;1279;1073;918;815;530;25329
154;vt4_Viikinmäki;20190604;2;Helsinki;*;Ajoneuvoluokka;HA - PA;106;56;56;64;155;789;2677;2815;2951;1982;1219;1229;1220;1181;1200;1397;1485;1484;1261;1083;879;661;401;170;26521
154;vt4_Viikinmäki;20190605;1;Lahti;*;Ajoneuvoluokka;HA - PA;186;112;95;79;94;179;497;904;1097;970;1035;1168;1177;1324;1887;2938;2998;2398;1580;1250;1129;930;587;722;25336
154;vt4_Viikinmäki;20190605;2;Helsinki;*;Ajoneuvoluokka;HA - PA;115;77;60;69;132;792;2649;2869;2772;1688;1271;1300;1162;1189;1153;1336;1733;1462;1180;1066;874;645;415;279;26288
154;vt4_Viikinmäki;20190606;1;Lahti;*;Ajoneuvoluokka;HA - PA;296;138;125;111;106;191;493;868;994;947;1097;1170;1293;1478;2013;2892;2863;2090;1399;1291;1171;952;562;343;24883
154;vt4_Viikinmäki;20190606;2;Helsinki;*;Ajoneuvoluokka;HA - PA;155;80;80;98;154;811;2558;2906;2698;1809;1298;1276;1332;1255;1258;1408;1536;1320;1042;945;878;645;430;218;26190
154;vt4_Viikinmäki;20190607;1;Lahti;*;Ajoneuvoluokka;HA - PA;252;156;133;127;127;198;507;810;961;956;1095;1284;1399;1736;2366;2881;2809;2044;1353;1085;915;860;622;458;25134
154;vt4_Viikinmäki;20190607;2;Helsinki;*;Ajoneuvoluokka;HA - PA;145;126;105;109;181;819;2501;2515;2326;1593;1265;1323;1256;1292;1278;1390;1377;1246;1075;1028;904;684;449;318;25305
154;vt4_Viikinmäki;20190608;1;Lahti;*;Ajoneuvoluokka;HA - PA;410;319;239;228;194;161;188;316;492;651;1064;985;1052;1136;1161;1168;1186;1058;1004;872;737;662;514;411;16208
154;vt4_Viikinmäki;20190608;2;Helsinki;*;Ajoneuvoluokka;HA - PA;268;228;185;197;146;259;593;641;783;997;956;1051;1185;1233;1276;1236;990;955;959;804;615;576;480;414;17027
154;vt4_Viikinmäki;20190609;1;Lahti;*;Ajoneuvoluokka;HA - PA;390;381;264;238;238;151;137;189;221;443;718;843;955;1152;1121;1130;1283;1226;1172;1082;755;646;511;205;15451
154;vt4_Viikinmäki;20190609;2;Helsinki;*;Ajoneuvoluokka;HA - PA;286;235;219;192;151;161;278;308;437;813;767;945;1073;1211;1345;1432;1477;1580;1509;1282;1102;790;456;255;18304
154;vt4_Viikinmäki;20190610;1;Lahti;*;Ajoneuvoluokka;HA - PA;214;235;107;84;75;175;504;862;999;933;1039;1114;1113;1259;1842;2844;2878;2097;1407;1164;1000;731;547;212;23435
154;vt4_Viikinmäki;20190610;2;Helsinki;*;Ajoneuvoluokka;HA - PA;125;85;90;98;141;771;2522;2912;2709;1750;1171;1324;1282;1149;1164;1282;1442;1244;1003;909;798;594;365;163;25093
154;vt4_Viikinmäki;20190611;1;Lahti;*;Ajoneuvoluokka;HA - PA;163;122;94;41;84;183;526;884;987;916;1083;1085;1186;1370;1877;2841;2976;2335;1557;1305;1120;824;528;250;24337
154;vt4_Viikinmäki;20190611;2;Helsinki;*;Ajoneuvoluokka;HA - PA;128;74;58;67;139;808;2500;2958;2799;1760;1276;1298;1139;1091;1144;1358;1483;1315;1023;936;814;628;403;180;25379
154;vt4_Viikinmäki;20190612;1;Lahti;*;Ajoneuvoluokka;HA - PA;189;125;110;72;90;188;526;875;1004;852;1072;1063;1162;1366;1931;2836;2909;2349;1596;1379;1141;1150;747;284;25016
154;vt4_Viikinmäki;20190612;2;Helsinki;*;Ajoneuvoluokka;HA - PA;108;83;64;90;149;787;2611;2978;2650;1714;1206;1314;1269;1261;1225;1461;1595;1376;1188;900;825;613;372;187;26026
154;vt4_Viikinmäki;20190613;1;Lahti;*;Ajoneuvoluokka;HA - PA;185;136;126;104;96;186;523;832;982;920;1110;1142;1253;1412;1926;2838;3006;2348;1519;1326;1051;820;540;477;24858
154;vt4_Viikinmäki;20190613;2;Helsinki;*;Ajoneuvoluokka;HA - PA;138;86;86;89;161;789;2469;2846;2750;1750;1254;1308;1307;1134;1218;1440;1433;1266;1100;988;788;569;358;199;25526
154;vt4_Viikinmäki;20190614;1;Lahti;*;Ajoneuvoluokka;HA - PA;246;149;138;97;126;186;481;799;959;969;1171;1220;1414;1783;2311;2930;3056;2389;1580;1099;860;768;603;430;25764
154;vt4_Viikinmäki;20190614;2;Helsinki;*;Ajoneuvoluokka;HA - PA;139;92;93;116;169;792;2637;2560;2360;1597;1219;1253;1306;1288;1409;1435;1434;1231;1082;950;824;644;430;304;25364
154;vt4_Viikinmäki;20190615;1;Lahti;*;Ajoneuvoluokka;HA - PA;363;275;223;223;189;151;190;289;471;723;1004;1069;1131;1232;1244;1191;1182;1183;983;828;737;782;617;727;17007
154;vt4_Viikinmäki;20190615;2;Helsinki;*;Ajoneuvoluokka;HA - PA;260;225;168;171;168;263;548;463;686;1083;1017;1104;1257;1297;1309;1198;1156;1051;1002;993;773;606;481;442;17721
154;vt4_Viikinmäki;20190616;1;Lahti;*;Ajoneuvoluokka;HA - PA;422;311;307;269;253;192;157;210;313;538;776;946;981;1144;1135;1178;1337;1263;1176;1175;1150;780;506;349;16868
154;vt4_Viikinmäki;20190616;2;Helsinki;*;Ajoneuvoluokka;HA - PA;337;255;245;192;158;209;336;329;439;694;808;1033;1216;1273;1410;1527;1604;1672;1586;1487;1141;850;533;274;19608
154;vt4_Viikinmäki;20190617;1;Lahti;*;Ajoneuvoluokka;HA - PA;241;188;107;83;91;191;511;824;926;947;1116;1071;1189;1315;1916;2809;2761;2243;1441;1149;982;872;539;228;23740
154;vt4_Viikinmäki;20190617;2;Helsinki;*;Ajoneuvoluokka;HA - PA;144;107;83;83;136;774;2372;2270;3035;1733;1331;1293;1209;1196;1176;1255;1470;1186;995;965;841;611;351;156;24772
154;vt4_Viikinmäki;20190618;1;Lahti;*;Ajoneuvoluokka;HA - PA;181;88;73;66;90;174;508;871;932;947;1042;1182;1182;1463;2026;2876;2840;2110;1464;1184;995;955;578;619;24446
154;vt4_Viikinmäki;20190618;2;Helsinki;*;Ajoneuvoluokka;HA - PA;114;69;63;69;139;775;2610;2924;2692;1698;1371;1323;1206;1265;1208;1359;1488;1361;1104;1047;914;646;455;251;26151
154;vt4_Viikinmäki;20190619;1;Lahti;*;Ajoneuvoluokka;HA - PA;368;146;108;90;88;177;503;866;983;943;1146;1236;1391;1535;2080;2941;2872;2245;1608;1250;1093;1001;528;295;25493
154;vt4_Viikinmäki;20190619;2;Helsinki;*;Ajoneuvoluokka;HA - PA;148;86;81;95;154;774;2518;2812;2638;1697;1343;1326;1230;1270;1203;1240;1382;1304;1006;938;913;609;434;240;25441
154;vt4_Viikinmäki;20190620;1;Lahti;*;Ajoneuvoluokka;HA - PA;207;149;128;107;124;205;462;765;889;1052;1375;1614;1860;2112;2482;2609;2111;1691;1413;1063;899;812;409;288;24826
154;vt4_Viikinmäki;20190620;2;Helsinki;*;Ajoneuvoluokka;HA - PA;138;109;93;103;169;745;2247;2192;1945;1451;1148;1192;1130;1134;1212;1185;1068;972;773;753;700;502;330;224;21515
154;vt4_Viikinmäki;20190621;1;Lahti;*;Ajoneuvoluokka;HA - PA;199;146;131;114;104;90;161;319;457;857;1185;1122;1072;1091;919;789;723;863;642;426;488;535;358;285;13076
154;vt4_Viikinmäki;20190621;2;Helsinki;*;Ajoneuvoluokka;HA - PA;140;121;75;95;107;209;532;485;885;619;656;777;821;823;781;674;617;611;512;518;473;424;306;262;11523
154;vt4_Viikinmäki;20190622;1;Lahti;*;Ajoneuvoluokka;HA - PA;242;190;161;158;151;82;117;133;157;267;375;434;494;561;597;681;694;960;662;553;513;527;356;216;9281
154;vt4_Viikinmäki;20190622;2;Helsinki;*;Ajoneuvoluokka;HA - PA;223;174;123;116;125;122;276;366;544;395;491;611;675;743;708;736;708;643;636;658;547;459;366;260;10705
154;vt4_Viikinmäki;20190623;1;Lahti;*;Ajoneuvoluokka;HA - PA;185;162;130;119;113;93;96;128;120;306;472;541;589;748;728;792;1288;1151;953;766;665;665;421;208;11439
154;vt4_Viikinmäki;20190623;2;Helsinki;*;Ajoneuvoluokka;HA - PA;170;127;99;96;67;100;246;329;576;437;626;791;942;1132;1334;1269;1439;1606;1669;1645;1557;1158;796;434;18645
154;vt4_Viikinmäki;20190624;1;Lahti;*;Ajoneuvoluokka;HA - PA;192;185;66;56;82;158;447;732;773;767;854;1047;999;1187;1682;2563;2369;1692;1142;974;832;743;620;229;20391
154;vt4_Viikinmäki;20190624;2;Helsinki;*;Ajoneuvoluokka;HA - PA;242;93;74;67;143;682;2149;2363;2175;1602;1197;1214;1252;1183;1177;1324;1490;1251;1115;1002;817;581;384;201;23778
154;vt4_Viikinmäki;20190625;1;Lahti;*;Ajoneuvoluokka;HA - PA;168;90;76;61;77;163;474;740;845;922;983;1056;1081;1292;1759;2745;2537;1935;1386;1140;897;833;552;242;22054
154;vt4_Viikinmäki;20190625;2;Helsinki;*;Ajoneuvoluokka;HA - PA;111;69;61;81;141;661;2370;2461;2320;1601;1258;1242;1147;1147;1187;1262;1480;1182;984;884;801;599;389;182;23620
154;vt4_Viikinmäki;20190626;1;Lahti;*;Ajoneuvoluokka;HA - PA;149;130;95;56;79;160;451;746;842;917;1024;1103;1117;1333;1788;2799;2627;2170;1375;1200;971;834;541;266;22773
154;vt4_Viikinmäki;20190626;2;Helsinki;*;Ajoneuvoluokka;HA - PA;134;72;71;52;128;675;2319;2572;2379;1637;1211;1245;1200;1135;1212;1277;1476;1211;1023;966;819;597;356;204;23971
154;vt4_Viikinmäki;20190627;1;Lahti;*;Ajoneuvoluokka;HA - PA;183;121;114;75;104;161;441;747;858;829;992;1142;1217;1392;1867;2823;2627;2115;1439;1125;914;874;545;249;22954
154;vt4_Viikinmäki;20190627;2;Helsinki;*;Ajoneuvoluokka;HA - PA;126;70;61;97;140;683;2290;2590;2322;1632;1176;1229;1165;1191;1232;1279;1644;1547;1238;965;759;622;371;214;24643
154;vt4_Viikinmäki;20190628;1;Lahti;*;Ajoneuvoluokka;HA - PA;179;174;111;85;112;170;471;688;808;934;1165;1246;1384;1662;2290;2657;2240;1887;1343;970;885;790;624;424;23299
154;vt4_Viikinmäki;20190628;2;Helsinki;*;Ajoneuvoluokka;HA - PA;162;95;92;96;169;714;2300;2117;1913;1464;1194;1288;1274;1263;1347;1441;1466;1148;1049;865;788;543;458;381;23627
154;vt4_Viikinmäki;20190629;1;Lahti;*;Ajoneuvoluokka;HA - PA;427;284;218;191;180;154;174;283;413;602;900;1002;1009;1076;1056;1118;1075;988;868;822;733;672;591;435;15271
154;vt4_Viikinmäki;20190629;2;Helsinki;*;Ajoneuvoluokka;HA - PA;300;213;176;171;155;238;478;445;526;818;937;1138;1168;1151;1124;1173;1128;924;877;770;667;592;483;466;16118
154;vt4_Viikinmäki;20190630;1;Lahti;*;Ajoneuvoluokka;HA - PA;530;374;265;261;229;158;142;198;244;481;733;938;953;1142;1149;1313;1265;1108;1190;1025;799;796;559;255;16107
154;vt4_Viikinmäki;20190630;2;Helsinki;*;Ajoneuvoluokka;HA - PA;356;292;225;187;148;212;305;341;445;672;803;923;1127;1228;1385;1271;1267;1382;1327;1161;1054;762;506;259;17638
154;vt4_Viikinmäki;20190701;1;Lahti;*;Ajoneuvoluokka;HA - PA;255;251;103;90;107;183;451;669;832;895;1116;1137;1095;1299;1776;2645;2196;1636;1205;1063;875;764;531;215;21389
154;vt4_Viikinmäki;20190701;2;Helsinki;*;Ajoneuvoluokka;HA - PA;188;104;90;90;156;673;2179;2113;1956;1514;1314;1371;1186;1170;1201;1247;1303;1150;987;839;787;564;320;201;22703
154;vt4_Viikinmäki;20190702;1;Lahti;*;Ajoneuvoluokka;HA - PA;184;106;80;71;94;181;437;663;736;824;997;1068;1064;1291;1682;2526;2314;1831;1267;997;855;729;883;222;21102
154;vt4_Viikinmäki;20190702;2;Helsinki;*;Ajoneuvoluokka;HA - PA;116;89;56;77;153;633;2235;2042;1931;1537;1182;1176;1224;1186;1150;1309;1390;1212;1201;992;726;506;318;155;22596
154;vt4_Viikinmäki;20190703;1;Lahti;*;Ajoneuvoluokka;HA - PA;135;127;103;72;70;165;424;691;771;824;964;1053;1121;1327;1656;2667;2278;1842;1320;1067;939;749;490;198;21053
154;vt4_Viikinmäki;20190703;2;Helsinki;*;Ajoneuvoluokka;HA - PA;113;80;72;65;157;647;2254;2130;1923;1542;1088;1195;1185;1165;1257;1285;1531;1286;1051;904;789;555;308;182;22764
154;vt4_Viikinmäki;20190704;1;Lahti;*;Ajoneuvoluokka;HA - PA;189;102;84;96;94;174;427;701;722;897;1066;1193;1115;1327;1731;2397;2302;1934;1281;1105;1060;933;602;261;21793
154;vt4_Viikinmäki;20190704;2;Helsinki;*;Ajoneuvoluokka;HA - PA;125;85;72;81;145;659;2233;1953;1824;1474;1221;1340;1199;1201;1221;1428;1597;1280;1050;944;866;621;356;202;23177
154;vt4_Viikinmäki;20190705;1;Lahti;*;Ajoneuvoluokka;HA - PA;201;148;113;109;125;190;414;673;694;867;1081;1163;1311;1617;2077;2662;2430;1658;1239;890;768;667;445;301;21843
154;vt4_Viikinmäki;20190705;2;Helsinki;*;Ajoneuvoluokka;HA - PA;130;115;99;104;162;655;2157;1822;1610;1309;1058;1126;1255;1159;1263;1284;1263;1099;1023;984;817;510;352;265;21621
154;vt4_Viikinmäki;20190706;1;Lahti;*;Ajoneuvoluokka;HA - PA;262;166;183;151;182;138;163;267;378;648;905;952;983;993;1060;1040;1081;919;724;679;644;683;472;326;13999
154;vt4_Viikinmäki;20190706;2;Helsinki;*;Ajoneuvoluokka;HA - PA;205;177;129;150;141;226;458;408;550;755;850;983;1042;1047;1056;1045;1015;947;790;776;671;485;403;300;14609
154;vt4_Viikinmäki;20190707;1;Lahti;*;Ajoneuvoluokka;HA - PA;309;266;197;191;222;144;142;213;240;486;669;856;974;1035;987;1033;1200;1169;1036;870;639;593;438;193;14102
154;vt4_Viikinmäki;20190707;2;Helsinki;*;Ajoneuvoluokka;HA - PA;267;193;184;148;136;182;336;324;421;584;752;945;936;1086;1176;1218;1379;1439;1154;1078;858;627;373;201;15997
154;vt4_Viikinmäki;20190708;1;Lahti;*;Ajoneuvoluokka;HA - PA;195;221;101;69;95;159;415;590;779;879;1044;1071;1079;1304;1617;2561;2097;1675;1287;954;795;756;461;190;20394
